GCNT2	0000006, 0000007, 0000519, 0010970, 
OPN1MW	0000512, 0011520, 0000545, 0008002, 0007939, 0000613, 0000551, 0001131, 0001419, 0012043, 0007663, 0000662, 0007703, 0000505, 0000639, 
TUBGCP4	0007360, 0004422, 0000007, 0000648, 0002120, 0001999, 0000463, 0000340, 0007703, 0002650, 0000411, 0002269, 0001249, 0001250, 0004322, 0000486, 0001511, 0007663, 0001263, 0000431, 0007731, 0000499, 0000307, 0000568, 0000505, 0003577, 0000252, 0001276, 0000639, 
GNPTG	0000768, 0000545, 0004322, 0001155, 0003333, 0000007, 0001256, 0002857, 0003370, 0001387, 0001547, 0003307, 0002829, 0000943, 0007759, 0003538, 0001650, 0002869, 0000470, 0000280, 0002808, 0002650, 0001659, 
GCSH	0000737, 0001249, 0001250, 0001347, 0003108, 0001254, 0000711, 0000007, 0100710, 0001290, 0002154, 0000718, 0000752, 0001298, 0001522, 0100247, 0001336, 0001274, 
PDE10A	0011968, 0003680, 0001249, 0001250, 0002307, 0002310, 0000006, 0000007, 0008936, 0003593, 0001260, 0002317, 0010994, 0001268, 0001300, 0100660, 0001270, 0002359, 0002487, 0002072, 0001337, 
TUBA8	0030048, 0000609, 0001265, 0001250, 0001319, 0000007, 0003577, 0002187, 0000252, 0002365, 0002126, 0001263, 
SRCAP	0001537, 0100736, 0001156, 0000006, 0010761, 0100490, 0000527, 0001680, 0007058, 0000403, 0000405, 0000023, 0002714, 0000154, 0000028, 0000540, 0000414, 0008736, 0008872, 0011304, 0002474, 0000430, 0000047, 0000431, 0002608, 0005301, 0002230, 0006585, 0005692, 0002750, 0100543, 0000319, 0000448, 0000322, 0000325, 0012871, 0001611, 0010957, 0011599, 0001231, 0001620, 0000470, 0030424, 0030680, 0003037, 0001631, 0001249, 0004322, 0002019, 0000358, 0000486, 0001511, 0002024, 0000233, 0000490, 0001387, 0001388, 0001007, 0001263, 0004209, 0002162, 0000243, 0010230, 0002167, 0000121, 0000506, 0000126, 0000894, 
GNMT	0002240, 0003235, 0000007, 0002910, 
GDF1	0001156, 0001669, 0000006, 0000007, 0004935, 0010055, 0000520, 0001674, 0000268, 0011536, 0001680, 0000337, 0001746, 0001939, 0001748, 0010772, 0000028, 0001629, 0001631, 0001696, 0100259, 0009891, 0001636, 0001511, 0000233, 0001642, 0011565, 0004209, 0005105, 0004467, 0002101, 0001719, 0001274, 0001660, 0000316, 
GDF2	0001409, 0000006, 0000646, 0004936, 0200008, 0000524, 0001935, 0007763, 0000787, 0000790, 0002326, 0001048, 0100761, 0002138, 0002204, 0002076, 0002910, 0001250, 0001635, 0000421, 0100585, 0002092, 0001009, 0100784, 0001394, 0004406, 0001399, 0002040, 0001081, 0002105, 0001082, 0007420, 0001342, 0002239, 
COQ2	0003200, 0003652, 0000007, 0001298, 0001876, 0000407, 0003674, 0000096, 0001249, 0001250, 0001251, 0000100, 0003812, 0003236, 0001639, 0001260, 0001903, 0000815, 0001328, 0001270, 0001399, 0003128, 0001272, 0002168, 0003323, 0002172, 0000572, 0000510, 0000639, 
MSTN	0003712, 0000007, 
ADA2	0010628, 0000006, 0000007, 0000648, 0002315, 0002321, 0001297, 0002072, 0001945, 0002076, 0003613, 0030880, 0003745, 0002721, 0001324, 0002354, 0000822, 0001974, 0001337, 0002617, 0012219, 0001727, 0100545, 0002240, 0000708, 0000965, 0002376, 0000713, 0012490, 0002381, 0001744, 0000979, 0000726, 0004313, 0001369, 0000602, 0001882, 0003676, 0002910, 0100576, 0001250, 0001123, 0001251, 0009830, 0001894, 0002027, 0001260, 0001903, 0000112, 0001268, 0003828, 0001269, 0001270, 0002170, 0002301, 0003326, 0025343, 
GDI1	0001249, 0001417, 0002121, 0001290, 0001423, 0001263, 
BBS9	0000512, 0003202, 0000003, 0000580, 0000007, 0000135, 0010442, 0001162, 0008724, 0006101, 0000470, 0000028, 0008736, 0001249, 0004322, 0000100, 0001513, 0000426, 0000365, 0000494, 0000368, 0001395, 0003828, 0000822, 0002230, 0002167, 0010747, 0000510, 0000639, 
GDNF	0011968, 0007110, 0000006, 0100806, 0002251, 0200008, 0000975, 0004370, 0000407, 0000153, 0001626, 0006747, 0001181, 0002014, 0005214, 0001824, 0002017, 0001249, 0004322, 0001250, 0002019, 0001252, 0000358, 0002027, 0002093, 0000494, 0000369, 0001531, 0003005, 0100031, 0100543, 
AHDC1	0005280, 0012448, 0001601, 0001249, 0001508, 0000582, 0000006, 0006951, 0001290, 0000494, 0001263, 0000369, 0025267, 0009909, 0000565, 0002870, 0009879, 0000347, 0000316, 0002079, 
SLC26A1	0008672, 0000007, 0003159, 0000074, 0001919, 
GFAP	0004481, 0001250, 0002483, 0001251, 0000006, 0002376, 0003593, 0001257, 0007162, 0002922, 0000238, 
NFU1	0011968, 0001508, 0001254, 0000007, 0003128, 0002092, 0001324, 0008972, 0002878, 0001263, 
GFER	0000518, 0000407, 0000007, 0000519, 0008972, 0003198, 0001263, 
GFI1	0010976, 0001875, 0000006, 0012311, 0004808, 0005549, 
GFPT1	0011968, 0003202, 0003394, 0010628, 0000007, 0003593, 0001290, 0003403, 0001612, 0003473, 0000467, 0002515, 0000276, 0000597, 0001558, 0007126, 0000218, 0002715, 0002015, 0003680, 0003554, 0001252, 0003621, 0000486, 0001260, 0000303, 0000689, 0003443, 0003828, 0002804, 0008180, 0001270, 0002747, 0000508, 0003388, 0003391, 0003199, 
MMADHC	0002497, 0000708, 0003524, 0000007, 0001288, 0002120, 0003593, 0003145, 0003658, 0001290, 0003210, 0005518, 0000980, 0003223, 0012120, 0012378, 0002912, 0001249, 0001889, 0001250, 0001508, 0001254, 0002156, 0001263, 0002160, 0001332, 0002039, 0001980, 0000639, 
SLC16A12	0000482, 0003076, 0000006, 0000518, 
FREM1	0011330, 0000322, 0000579, 0001539, 0000006, 0000007, 0000456, 0000200, 0001545, 0000077, 0000143, 0000528, 0000336, 0010322, 0000664, 0000601, 0011803, 0012252, 0000414, 0010720, 0001126, 0000104, 0002025, 0000431, 0000625, 0000243, 0000568, 0001595, 0000316, 0000252, 0000636, 
GGCX	0008321, 0000007, 0001928, 0000587, 0000973, 0005261, 0001102, 0004944, 0011858, 0000978, 0000662, 0009882, 0010655, 0200034, 0007522, 0007843, 0001892, 0000421, 0000486, 0008169, 0012201, 0007980, 0001582, 0003196, 0002621, 0003645, 0000510, 
GGT1	0001249, 0001939, 0000007, 
B4GALT1	0000256, 0003236, 0001252, 0000007, 0001928, 0001305, 0001290, 0003198, 0000238, 0001263, 
GH1	0004322, 0001939, 0003510, 0000006, 0000839, 0000007, 0001943, 0000824, 0002715, 0002750, 0000271, 
GHR	0001156, 0009924, 0000966, 0002758, 0007495, 0000007, 0000457, 0009804, 0001999, 0000592, 0030353, 0003026, 0000274, 0009811, 0001939, 0001620, 0001943, 0001367, 0011800, 0012569, 0000347, 0000348, 0008736, 0005281, 0001249, 0004322, 0009891, 0001956, 0001831, 0000684, 0000691, 0003124, 0003510, 0001270, 0000823, 0002750, 
GHRHR	0004322, 0000007, 0000824, 0002750, 
GHSR	0030353, 0004322, 0004325, 0001943, 0000823, 0001946, 0002027, 0002013, 0002750, 
GIF	0001889, 0003474, 0005219, 0200118, 0003621, 0000007, 0002024, 0003401, 0002715, 0200143, 0005518, 
GJA1	0001537, 0025092, 0000006, 0000518, 0000007, 0003593, 0010761, 0001034, 0000011, 0000525, 0012304, 0009748, 0009237, 0025114, 0010783, 0003103, 0000545, 0000035, 0009772, 0002092, 0009779, 0001592, 0000568, 0001596, 0001597, 0000581, 0000582, 0009800, 0009804, 0011342, 0002135, 0000601, 0002652, 0001629, 0001631, 0011359, 0001635, 0001643, 0004209, 0009843, 0002164, 0003189, 0004220, 0003196, 0000639, 0001156, 0000648, 0005768, 0005769, 0100490, 0000653, 0006801, 0006297, 0001177, 0000670, 0001182, 0000160, 0005280, 0000161, 0000675, 0002212, 0002213, 0000678, 0000679, 0002217, 0000682, 0000684, 0000685, 0000175, 0000689, 0000691, 0006323, 0002230, 0001718, 0000696, 0000187, 0009917, 0002750, 0007360, 0008391, 0001739, 0000204, 0010445, 0001742, 0001231, 0001249, 0002273, 0001250, 0004322, 0001251, 0003812, 0001257, 0000233, 0001770, 0001260, 0001773, 0006384, 0003312, 0000248, 0008442, 0007930, 0011002, 0002299, 0000252, 0000765, 0000256, 0001288, 0002313, 0002827, 0001808, 0007957, 0000280, 0000286, 0004383, 0001824, 0001831, 0011560, 0001324, 0000303, 0000819, 0008499, 0004407, 0000316, 0001347, 0000327, 0006480, 0002385, 0006482, 0004437, 0000343, 0005465, 0000347, 0000348, 0002916, 0011622, 0000365, 0000369, 0200055, 0000377, 0000889, 0008572, 0010109, 0008066, 0010628, 0030084, 0008069, 0008070, 0004493, 0004495, 0000405, 0002967, 0000407, 0001943, 0000410, 0011675, 0000411, 0100255, 0000940, 0000430, 0000431, 0000944, 0011705, 0000446, 0000958, 0100798, 0000961, 0002500, 0003015, 0012745, 0009162, 0000460, 0000972, 0010705, 0002514, 0005588, 0006101, 0000982, 0002007, 0030680, 0005595, 0000988, 0005597, 0009183, 0000992, 0000482, 0001508, 0000486, 0001000, 0000490, 0000494, 0001006, 0100335, 0000501, 0005622, 0000505, 0000506, 0003067, 
PPARGC1A	0002017, 0003394, 0003202, 0000739, 0002180, 0000712, 0000713, 0001257, 0000716, 0003470, 0002094, 0012531, 0030195, 0030196, 0005945, 0000217, 0007354, 0012378, 0003324, 0002878, 
MALT1	0001824, 0002721, 0002017, 0002113, 0002019, 0001510, 0000614, 0000007, 0000939, 0002027, 0004429, 0001903, 0000975, 0100721, 0000820, 0001945, 0000505, 0012378, 0012123, 0002205, 0002718, 0002750, 0012191, 
GJA3	0000006, 0010920, 
GJA5	0001156, 0001669, 0000006, 0025478, 0010055, 0000520, 0000268, 0000717, 0100753, 0001680, 0000337, 0002007, 0000028, 0000414, 0001249, 0003745, 0009891, 0001636, 0001511, 0011304, 0000233, 0000490, 0001706, 0001643, 0006699, 0005105, 0004209, 0004467, 0003829, 0005110, 0011705, 0000252, 0001660, 0200127, 
KIRREL3	0001249, 0000006, 
GJA8	0001669, 0010693, 0000006, 0000518, 0010055, 0000519, 0000717, 0100753, 0001680, 0007957, 0002007, 0000414, 0001249, 0003745, 0000545, 0000482, 0000612, 0011304, 0000490, 0001643, 0001131, 0007787, 0100018, 0003829, 0000252, 0001660, 0000639, 
IFITM5	0004322, 0000325, 0002757, 0008422, 0000006, 0001382, 0000938, 0004586, 0000592, 0001939, 0002644, 0002645, 0006394, 0005084, 0030268, 0000926, 0000703, 
GJB1	0040129, 0002500, 0001284, 0002311, 0001288, 0001419, 0040078, 0001423, 0002385, 0040083, 0000407, 0002650, 0002395, 0002460, 0003677, 0001310, 0002015, 0003487, 0002463, 0007328, 0001761, 0001251, 0003431, 0001771, 0001260, 0003693, 0007149, 0000365, 0001262, 0008944, 0001265, 0002355, 0003380, 0003829, 0001270, 0003383, 0002936, 0001272, 0002808, 0001337, 0000763, 0002427, 0000639, 
ZNF469	0000256, 0000007, 0001288, 0001166, 0000405, 0000407, 0000541, 0000286, 0001822, 0009887, 0000545, 0000164, 0001319, 0005930, 0000939, 0000559, 0000175, 0000563, 0100790, 0000572, 0005692, 0000703, 0000974, 0100689, 0000592, 0000977, 0000978, 0200020, 0002650, 0000987, 0007517, 0001374, 0001119, 0000993, 0012385, 0001634, 0001763, 0002659, 0003302, 0001385, 0001642, 0001131, 0001388, 0000365, 0001519, 0000501, 0002297, 0011003, 0003326, 
GJB2	0008064, 0001025, 0012804, 0000006, 0008070, 0000007, 0001800, 0003593, 0001419, 0001804, 0000653, 0000529, 0001810, 0000405, 0004374, 0000407, 0000535, 0000408, 0001820, 0000028, 0005406, 0000670, 0010783, 0001315, 0007460, 0002213, 0007465, 0001321, 0002987, 0002860, 0000044, 0000684, 0009775, 0000559, 0000175, 0000561, 0002745, 0001596, 0012733, 0100543, 0002750, 0000962, 0008388, 0000966, 0008391, 0004552, 0001097, 0001482, 0002251, 0000972, 0011344, 0006739, 0011859, 0008404, 0000982, 0001751, 0200020, 0001369, 0005595, 0000221, 0002143, 0001761, 0200034, 0001249, 0004322, 0011492, 0000613, 0010984, 0001128, 0011496, 0100840, 0200042, 0000618, 0004458, 0000491, 0006380, 0000365, 0002797, 0100716, 0000495, 0000499, 0002164, 0000505, 0001019, 0000381, 
GJB3	0008066, 0025092, 0001156, 0008069, 0000006, 0000518, 0000007, 0003593, 0001034, 0005588, 0007957, 0001751, 0000407, 0030680, 0025114, 0005595, 0000411, 0000988, 0001182, 0010783, 0000992, 0001824, 0001249, 0004322, 0000035, 0010984, 0000365, 0005101, 0000819, 0000501, 0002230, 0001596, 0000252, 0001597, 0000958, 
SRPX2	0000006, 0007095, 0001256, 0011098, 0007359, 
GK	0002756, 0001993, 0001419, 0002572, 0000846, 0001423, 0001999, 0001942, 0002007, 0001943, 0002714, 0000028, 0001249, 0001250, 0004322, 0000486, 0001254, 0003560, 0000939, 0001259, 0002155, 0040301, 0001518, 0001263, 0000369, 0008182, 0000316, 0003198, 
TXNL4A	0000384, 0000193, 0000322, 0000581, 0000453, 0000007, 0001671, 0200138, 0012745, 0000652, 0000204, 0000338, 0004691, 0001939, 0000405, 0004502, 0000089, 0000347, 0000411, 0001629, 0001631, 0000160, 0004322, 0008872, 0000233, 0000426, 0000430, 0000174, 0000303, 0000175, 0000431, 0000504, 0000316, 0003196, 
KISS1R	0008064, 0000002, 0000771, 0008197, 0000006, 0000134, 0000007, 0001288, 0000013, 0000144, 0000786, 0008724, 0000407, 0000026, 0000027, 0000028, 0100639, 0008734, 0005280, 0000802, 0000164, 0008230, 0000551, 0008232, 0000938, 0000939, 0001324, 0000044, 0008236, 0000175, 0000821, 0000054, 0010550, 0000823, 0001335, 0002231, 0004409, 0001337, 0011961, 0000316, 0000830, 0002750, 0030016, 0011969, 0030019, 0002757, 0003782, 0001608, 0002761, 0000458, 0009804, 0000716, 0008527, 0006610, 0030680, 0003164, 0002652, 0001761, 0012385, 0001250, 0004322, 0001763, 0001251, 0000739, 0001252, 0000869, 0000104, 0001513, 0001260, 0003187, 0000505, 0008187, 0000508, 0004349, 0000639, 
PNPLA6	0000512, 0001155, 0000771, 0001156, 0001284, 0000518, 0000007, 0000648, 0001288, 0001161, 0007818, 0000527, 0000144, 0000529, 0100627, 0001939, 0003477, 0004374, 0000407, 0007703, 0000028, 0002460, 0000286, 0003487, 0008736, 0002080, 0003621, 0009896, 0004523, 0006827, 0000044, 0000556, 0000046, 0007598, 0002612, 0000054, 0003510, 0000823, 0000824, 0001347, 0000580, 0002127, 0000083, 0006101, 0000726, 0030680, 0005978, 0003676, 0009053, 0007263, 0000864, 0001249, 0004322, 0001251, 0003812, 0000612, 0001252, 0000613, 0000486, 0001513, 0001257, 0001258, 0007020, 0003693, 0001518, 0000751, 0001135, 0000368, 0004209, 0001265, 0002167, 0000248, 0002168, 0001272, 0001146, 0002558, 0000639, 
GLA	0001155, 0003077, 0000518, 0002823, 0006536, 0000648, 0001419, 0002571, 0000524, 0002829, 0001678, 0001681, 0002321, 0007957, 0002326, 0000790, 0000407, 0005144, 0000280, 0001945, 0011675, 0002459, 0012702, 0003621, 0002093, 0002094, 0001712, 0002097, 0000179, 0000822, 0000823, 0011710, 0100543, 0003394, 0000962, 0000966, 0002376, 0003401, 0001482, 0002380, 0000716, 0004306, 0000083, 0100820, 0001369, 0012378, 0000091, 0002013, 0000093, 0002014, 0002017, 0001250, 0002018, 0004322, 0001635, 0000739, 0000100, 0001639, 0002024, 0100585, 0000873, 0002027, 0001131, 0001004, 0001646, 0006510, 0001903, 0000112, 0001653, 0001014, 0002039, 0001658, 0004349, 0003326, 
GPC3	0000256, 0001792, 0001537, 0001539, 0000003, 0001540, 0000772, 0000006, 0002566, 0000776, 0001290, 0000526, 0000790, 0000023, 0000280, 0001561, 0001305, 0000028, 0000286, 0011039, 0006176, 0008736, 0001824, 0001831, 0011304, 0001320, 0001837, 0000047, 0000303, 0002869, 0002101, 0000822, 0000316, 0009536, 0002884, 0000072, 0001609, 0000073, 0008523, 0010318, 0002896, 0002650, 0001629, 0003422, 0001374, 0001631, 0000098, 0008803, 0001638, 0000105, 0001642, 0002667, 0000107, 0001643, 0000365, 0000368, 0003185, 0004209, 0004467, 0002164, 0002167, 0001657, 0000891, 0003196, 0000126, 0000384, 0002948, 0001669, 0001162, 0001419, 0100490, 0003212, 0009101, 0001425, 0001169, 0002705, 0001428, 0001943, 0001945, 0000154, 0009882, 0011675, 0002716, 0000158, 0004510, 0005280, 0000175, 0000431, 0100526, 0000689, 0004279, 0003517, 0003006, 0011710, 0002240, 0002245, 0005580, 0000204, 0000463, 0001744, 0001233, 0000465, 0001748, 0006101, 0000470, 0000216, 0008416, 0001249, 0001762, 0001250, 0001252, 0001769, 0001770, 0002027, 0001773, 0000238, 0000494, 0001263, 0005616, 0001522, 0001274, 0002558, 0000767, 
GLB1	0001922, 0003202, 0000900, 0000007, 0000904, 0001288, 0000648, 0002059, 0002318, 0000271, 0007313, 0000023, 0000280, 0000154, 0000926, 0000670, 0008479, 0012069, 0003621, 0002857, 0000939, 0000683, 0002091, 0005292, 0000687, 0000303, 0001071, 0001332, 0002869, 0003510, 0000316, 0001982, 0002240, 0003521, 0003651, 0001350, 0001223, 0002119, 0003016, 0000457, 0003274, 0002506, 0002123, 0003277, 0002510, 0007759, 0001743, 0000079, 0001871, 0001744, 0000212, 0000470, 0002007, 0004568, 0002650, 0001249, 0004322, 0001251, 0001635, 0003300, 0002788, 0008166, 0000998, 0001639, 0007272, 0001256, 0003049, 0010729, 0003307, 0001387, 0003308, 0001388, 0001644, 0000365, 0003053, 0008430, 0003311, 0001392, 0002673, 0007281, 0001650, 0001522, 0000884, 0001654, 0002808, 
EDAR	0008388, 0000006, 0000966, 0000007, 0000968, 0000970, 0000653, 0001231, 0001425, 0001106, 0006482, 0000535, 0002007, 0000668, 0000607, 0005280, 0000674, 0002213, 0000232, 0002217, 0000685, 0001006, 0000691, 0010803, 0006323, 0002164, 0012471, 0007607, 0001596, 0000958, 0002046, 
MAGED2	0000848, 0002900, 0001622, 0002902, 0002150, 0000103, 0012408, 0001561, 0003113, 0001419, 0001563, 
GCLC	0001939, 0001878, 0001271, 0000007, 0006904, 0003198, 0001903, 
REEP6	0000512, 0001347, 0000518, 0000135, 0000007, 0000648, 0000842, 0000463, 0000405, 0000662, 0000407, 0007703, 0000602, 0005978, 0000987, 0008736, 0001249, 0000035, 0000613, 0001513, 0000618, 0007787, 0008046, 0000431, 0007663, 0011505, 0000563, 0000501, 0007675, 0000639, 
GLDC	0000737, 0001249, 0001250, 0001347, 0003108, 0001254, 0000711, 0000007, 0100710, 0001290, 0002154, 0000718, 0000752, 0001298, 0001522, 0100247, 0001336, 0001274, 
GLE1	0003202, 0002180, 0000772, 0000007, 0003470, 0006802, 0001560, 0001561, 0003100, 0003103, 0002089, 0009004, 0002094, 0009775, 0005945, 0007354, 0000316, 0002878, 0003394, 0001989, 0002757, 0000712, 0003272, 0000969, 0000713, 0000716, 0000465, 0009811, 0000470, 0000217, 0012378, 0000347, 0004571, 0001376, 0002017, 0004322, 0003811, 0000739, 0001257, 0007277, 0000368, 0003312, 0000369, 0012531, 0030195, 0002804, 0030196, 0003324, 0000765, 
GLI2	0010626, 0010627, 0000006, 0011272, 0001162, 0000395, 0040075, 0000141, 0000272, 0000528, 0000400, 0000789, 0040086, 0001943, 0011800, 0010650, 0000028, 0004637, 0008734, 0005280, 0009888, 0003745, 0100259, 0000938, 0006315, 0000044, 0000175, 0000689, 0010290, 0008245, 0008501, 0000054, 0002615, 0000823, 0000568, 0000824, 0002744, 0001338, 0012731, 0002750, 0000322, 0000327, 0000839, 0010311, 0000457, 0010442, 0009932, 0000204, 0001360, 0011344, 0006485, 0000601, 0012378, 0000609, 0001250, 0004322, 0002019, 0000871, 0002536, 0002920, 0000873, 0100842, 0011755, 0000238, 0001263, 0003828, 0003829, 0005625, 0001274, 0008187, 0000252, 
GLI3	0000256, 0009473, 0001537, 0006402, 0008706, 0003074, 0000260, 0000006, 0000776, 0002827, 0000269, 0000270, 0006159, 0002575, 0000023, 0001305, 0000028, 0008734, 0005151, 0001830, 0011304, 0001836, 0008751, 0000047, 0001841, 0002101, 0000054, 0005688, 0000824, 0000568, 0000826, 0010044, 0000316, 0011330, 0000835, 0010564, 0010055, 0000072, 0010059, 0030799, 0001360, 0001363, 0000340, 0000086, 0002648, 0000089, 0001627, 0000348, 0001629, 0000098, 0000358, 0000871, 0008551, 0000363, 0001643, 0000107, 0000110, 0010864, 0002164, 0002937, 0000889, 0003196, 0000126, 0010112, 0012165, 0000902, 0001159, 0001162, 0002444, 0000407, 0001177, 0006042, 0000413, 0005280, 0100258, 0000171, 0000431, 0001199, 0007601, 0001459, 0000695, 0007360, 0007370, 0000204, 0000463, 0004303, 0006097, 0003027, 0006101, 0002007, 0010713, 0004322, 0001250, 0008163, 0003811, 0005349, 0001511, 0002023, 0003048, 0001256, 0001770, 0000238, 0000494, 0001263, 0001007, 0005616, 0002032, 0000243, 0003828, 0001274, 0000506, 0008188, 
PGAP2	0010864, 0001250, 0003155, 0000007, 0001256, 0002905, 0003577, 0001290, 0002059, 0000252, 0001263, 
RBMX	0000336, 0000400, 0001328, 0000179, 0000629, 0000581, 0000053, 0002342, 0000280, 0001513, 0001419, 0000414, 
GLRA1	0001537, 0001250, 0000006, 0000007, 0002375, 0003593, 0002827, 0002835, 0002359, 0000023, 0002104, 0001336, 0002267, 0001276, 
GLIS2	0000007, 0000090, 0000092, 0003774, 
GLRB	0000565, 0000007, 0002267, 0001276, 
MYPN	0003457, 0001761, 0001762, 0001635, 0100578, 0003236, 0010628, 0000006, 0001638, 0001639, 0000007, 0002792, 0003691, 0001644, 0001712, 0001874, 0001653, 0005110, 0000982, 0000407, 0000218, 0003677, 0003198, 0003391, 
HES7	0000256, 0001537, 0010306, 0002435, 0000069, 0000902, 0000007, 0000008, 0000776, 0100490, 0000269, 0000463, 0000337, 0010772, 0006101, 0000470, 0000343, 0000023, 0000921, 0002650, 0000028, 0003422, 0001696, 0005280, 0001249, 0003298, 0004322, 0010978, 0001511, 0003305, 0002475, 0100589, 0002093, 0003310, 0000047, 0000175, 0000368, 0003312, 0030323, 0005108, 0002808, 0002937, 0000252, 0002111, 0006655, 
GLUD1	0001425, 0001249, 0008162, 0000006, 0000825, 0001325, 0002173, 
AFG3L2	0000640, 0002497, 0000641, 0003202, 0000514, 0000006, 0000007, 0002313, 0003593, 0002123, 0012240, 0000657, 0002066, 0001300, 0002069, 0000597, 0002070, 0002075, 0002395, 0003676, 0003677, 0001310, 0002015, 0003487, 0007141, 0001257, 0001324, 0001260, 0003828, 0001332, 0001272, 0001336, 0000508, 0100543, 
POP1	0001792, 0100864, 0004482, 0008802, 0001156, 0003300, 0008070, 0000007, 0002673, 0002164, 0000470, 0010646, 0002967, 0008824, 0011800, 0000668, 0002812, 0000158, 0002750, 0003423, 
FAM126A	0001347, 0030147, 0000519, 0000007, 0003593, 0007256, 0006808, 0002650, 0012762, 0003487, 0002080, 0001249, 0001250, 0001317, 0002342, 0003431, 0008936, 0007210, 0001260, 0007340, 0006957, 0001263, 0002415, 0003828, 0001270, 0001271, 
GLUL	0005280, 0001250, 0001987, 0001347, 0003429, 0007109, 0000007, 0002983, 0002119, 0001290, 0002093, 0000431, 0011344, 0002416, 0000369, 0001522, 0001298, 0002104, 0001371, 0000988, 0012444, 0001662, 0002079, 
ANGPTL3	0000006, 0000007, 0012153, 0003563, 
GM2A	0008897, 0030081, 0002371, 0001347, 0012547, 0002180, 0001285, 0000007, 0002376, 0001290, 0002059, 0003470, 0000719, 0002835, 0000726, 0002072, 0007256, 0002200, 0002267, 0010780, 0001250, 0004322, 0000739, 0000741, 0009062, 0003495, 0008936, 0010729, 0000618, 0002476, 0002478, 0001263, 0003828, 0001332, 0002421, 0030904, 0100543, 
GNA11	0012608, 0003457, 0030786, 0011524, 0000964, 0000648, 0000712, 0003401, 0000716, 0001231, 0030800, 0003473, 0002516, 0004372, 0040148, 0002901, 0012054, 0012055, 0200026, 0002905, 0000539, 0011675, 0012508, 0000541, 0007902, 0007906, 0001635, 0000739, 0002917, 0002150, 0010920, 0007400, 0002793, 0011499, 0002027, 0008494, 0100533, 0002356, 0002615, 0000121, 0000572, 0001596, 0004349, 0000958, 
MLLT11	0012209, 0001428, 0000006, 
GNAI2	0001939, 0000006, 0001645, 0004751, 
MCEE	0002912, 0002020, 0001508, 0001942, 0000007, 0002919, 0012120, 0001944, 
GNAI3	0000384, 0009088, 0000256, 0000006, 0007627, 0007628, 0009102, 0000402, 0008537, 0000347, 0005216, 0000160, 0000162, 0004451, 0004453, 0000358, 0000678, 0000175, 0008559, 0000689, 0000369, 0025267, 0000311, 0002104, 0000378, 
GNAL	0031008, 0012049, 0002451, 0000006, 0000473, 
GNAO1	0001344, 0012448, 0002305, 0010818, 0001332, 0200134, 0000006, 0002072, 0002521, 0002059, 0001263, 0002079, 
GNAQ	0000256, 0002817, 0011524, 0002308, 0000006, 0000648, 0001034, 0001291, 0000524, 0001297, 0012054, 0012055, 0100761, 0000539, 0011675, 0001052, 0002204, 0000541, 0003745, 0100774, 0010920, 0005293, 0000557, 0008494, 0100533, 0005306, 0100026, 0000572, 0012222, 0007872, 0030786, 0001347, 0004936, 0002120, 0000969, 0000329, 0001100, 0100559, 0030800, 0002514, 0000212, 0200026, 0012377, 0000729, 0002650, 0012508, 0007902, 0002015, 0001249, 0200034, 0007906, 0001250, 0000610, 0000612, 0000486, 0200042, 0007018, 0000618, 0011499, 0001131, 0000364, 0000238, 0008046, 0001269, 0000501, 0002167, 0002170, 0002301, 
GNAS	0000256, 0000006, 0000518, 0003593, 0001289, 0001034, 0008202, 0010766, 0007440, 0012049, 0000787, 0000280, 0002591, 0008227, 0010788, 0000293, 0003621, 0001575, 0008231, 0001831, 0000040, 0001065, 0002858, 0001579, 0010027, 0001324, 0003118, 0002094, 0000303, 0000815, 0006960, 0000819, 0000821, 0000053, 0100660, 0000822, 0000311, 0010807, 0000824, 0010041, 0000826, 0000828, 0010044, 0030269, 0010047, 0010049, 0003394, 0000836, 0000324, 0005700, 0003909, 0003401, 0000585, 0000843, 0200008, 0000845, 0002893, 0000852, 0000853, 0002901, 0040278, 0004438, 0002135, 0002905, 0000858, 0012378, 0002652, 0003676, 0003165, 0002653, 0011869, 0002910, 0001376, 0004704, 0200034, 0000098, 0002148, 0001638, 0000870, 0002664, 0002920, 0000618, 0000364, 0000876, 0000365, 0006767, 0001657, 0002684, 0000639, 0003456, 0002176, 0003202, 0001156, 0000135, 0000648, 0100749, 0007565, 0004493, 0400008, 0003472, 0100242, 0000147, 0001428, 0100246, 0002199, 0000407, 0006297, 0012185, 0003739, 0000670, 0005280, 0003745, 0001442, 0001956, 0009381, 0000938, 0000682, 0009642, 0000939, 0000684, 0100013, 0000174, 0001712, 0003761, 0002230, 0000951, 0100543, 0100031, 0003010, 0011458, 0000963, 0003011, 0025027, 0002756, 0000709, 0002757, 0002758, 0003528, 0000713, 0001482, 0000716, 0000978, 0011986, 0011987, 0000470, 0003034, 0100829, 0001249, 0000737, 0001250, 0004322, 0000739, 0003812, 0001508, 0005605, 0001510, 0000486, 0001513, 0010734, 0010735, 0011760, 0001265, 0001266, 0001268, 0003828, 0010743, 0002808, 0000504, 0011001, 0003581, 0004349, 0000509, 
GNAT1	0008002, 0007766, 0000662, 0000486, 0000006, 0000007, 0007642, 0011003, 0000639, 0007663, 
COX4I2	0002240, 0001508, 0000007, 0003593, 0002570, 0001738, 0004490, 0000938, 0004395, 0001263, 0001744, 0002099, 0000952, 0003193, 0010972, 0000988, 0000670, 0002750, 
