23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
44	114	27	41	29	36	49	35	9	30	30	29	53	34	9	56	15	22	29	134	36	26	18	24	41	62	17	24	73	15	38	48	88	58	47	66	25	42	32	29	16	25	65	8	21	38	96	28	35	51	58	99	44	38	22	25	35	30	38	33	15	18	7	41	35	13	45	14	15	37	26	5	22	44	12	23	22	38	172	155	95	26	163	30	18	8	37	94	57	55	22	43	9	9	62	49	35	48	37	10	41	40	43	13	38	45	14	13	17	6	15	17	18	19	90	9	55	35	25	24	25	42	26	13	51	135	17	44	24	42	34	17	22	46	47	24	19	25	5	12	9	9
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
30	101	26	44	33	19	21	16	9	21	15	26	61	17	20	63	28	15	26	100	30	32	7	20	14	47	18	6	65	24	16	38	76	61	26	55	16	14	38	10	19	30	39	15	2	24	80	17	48	28	63	64	36	25	36	12	26	15	32	30	23	7	12	26	41	15	18	10	20	25	34	13	17	27	13	6	6	29	144	174	85	33	172	23	30	18	15	78	45	30	20	26	12	19	41	33	25	24	25	21	32	31	36	13	53	28	15	14	24	12	14	12	12	9	88	17	29	34	17	6	7	28	10	20	38	132	0	40	11	28	28	10	5	25	50	25	4	24	7	22	8	18
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
29	83	15	34	26	18	21	10	5	9	15	28	59	15	6	61	14	10	27	83	50	22	5	24	16	49	20	10	68	14	11	30	73	61	26	53	10	22	35	14	9	21	50	17	9	32	89	20	39	34	71	72	34	31	27	5	14	11	20	21	17	7	10	18	22	11	26	13	16	21	32	10	7	25	11	1	2	45	143	129	83	31	141	20	8	17	24	97	43	31	9	18	2	7	47	33	14	30	27	15	46	24	27	19	37	21	14	12	25	5	7	15	10	8	89	17	34	30	15	10	4	34	11	11	32	128	4	47	4	25	11	11	9	31	47	27	5	27	6	12	7	10
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
28	98	16	40	22	12	31	10	6	14	6	17	54	16	3	59	9	13	13	90	42	27	5	25	15	48	13	6	75	14	20	23	64	77	43	47	9	20	33	7	13	27	49	9	2	42	75	16	51	27	60	61	21	29	17	7	16	6	31	15	14	3	9	26	30	9	14	16	11	17	25	8	7	22	11	4	1	36	147	151	95	30	150	21	12	5	15	85	43	34	3	21	9	4	33	32	15	28	25	6	36	21	20	11	29	21	13	15	29	2	7	24	9	7	78	13	42	25	14	6	5	15	10	14	32	110	2	38	7	26	16	11	6	36	43	31	2	21	3	9	3	6
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
19	122	19	40	33	12	29	6	9	18	8	15	58	18	13	53	17	21	27	100	34	21	5	22	20	43	13	6	66	13	15	34	65	77	25	52	9	24	29	14	11	22	45	14	4	37	89	21	34	20	65	61	36	19	22	5	13	10	24	19	20	6	4	23	43	13	28	21	22	20	35	7	10	20	8	5	0	44	158	151	79	25	146	18	21	13	19	88	48	31	9	23	10	12	48	40	18	34	25	13	38	20	27	11	27	21	17	14	21	6	8	11	11	10	89	12	36	33	13	7	5	33	10	8	37	125	2	39	3	24	9	12	3	31	37	33	2	21	4	12	6	15
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
30	117	32	46	34	29	34	20	6	24	23	25	62	22	17	62	19	17	24	124	43	25	20	20	32	59	10	20	72	7	32	53	95	78	44	58	18	37	30	23	14	23	67	11	16	45	100	30	40	40	70	82	44	28	23	16	15	10	34	32	28	15	9	41	38	17	37	22	23	31	34	7	16	28	12	12	11	32	188	175	108	32	178	31	23	14	37	101	50	43	20	31	7	4	48	44	25	42	38	14	36	38	31	19	46	34	24	10	26	5	13	19	11	18	97	12	40	39	23	17	14	50	17	11	41	139	11	44	12	27	22	10	12	42	57	32	11	24	4	8	13	10
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
30	78	10	45	23	18	23	16	7	14	10	20	58	6	7	50	11	11	26	90	44	30	8	22	15	47	9	11	69	17	12	32	69	52	31	66	10	17	37	14	16	16	66	12	5	40	85	18	33	42	56	64	27	31	28	19	13	17	20	15	12	3	7	18	19	7	17	15	13	23	26	11	4	24	9	7	5	35	128	134	84	15	139	27	15	15	15	94	42	38	5	27	8	11	47	34	22	29	24	17	31	30	25	16	32	23	10	15	21	9	8	12	14	9	77	10	34	20	9	4	10	20	9	11	31	111	5	47	10	28	16	7	8	34	38	20	1	32	5	12	7	4
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
38	125	14	44	25	23	31	14	11	18	18	23	74	16	16	73	8	18	26	113	38	31	13	26	28	55	23	8	85	24	20	48	98	80	39	73	17	22	40	20	21	28	55	17	0	45	88	18	54	33	75	77	41	42	28	11	19	21	43	19	22	9	11	42	32	10	39	13	14	33	24	13	14	25	13	8	7	43	172	161	112	37	180	20	24	11	27	94	59	34	14	27	14	16	51	44	21	41	25	17	51	29	41	20	40	29	22	17	22	11	18	15	15	10	103	13	42	29	10	10	7	36	20	20	39	143	2	54	5	28	22	18	6	29	46	30	2	35	4	11	10	9
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
42	105	24	39	29	28	46	20	3	29	17	21	56	23	13	61	20	25	26	116	55	37	14	12	35	69	21	16	90	17	29	32	95	71	45	62	14	35	32	24	15	12	60	10	13	45	103	21	48	41	70	71	43	34	25	15	26	25	37	21	17	12	13	31	31	11	41	16	16	22	22	7	13	38	14	13	9	41	166	157	110	22	164	30	13	6	30	95	44	48	16	38	7	9	53	37	22	39	36	10	47	35	34	16	39	33	14	13	24	8	11	19	12	16	101	17	42	42	23	14	14	31	14	9	48	132	10	60	13	38	23	16	13	38	48	36	10	33	3	12	8	6
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
21	70	16	32	25	18	26	12	11	15	10	17	49	10	6	62	11	19	13	91	36	23	4	22	16	34	8	2	66	14	11	33	66	62	31	50	9	16	32	13	17	22	41	9	0	35	73	7	38	33	60	72	28	35	19	8	20	14	29	10	5	3	7	29	32	4	19	10	10	20	21	5	5	27	9	7	4	30	134	158	91	23	163	36	30	12	11	88	45	29	2	17	9	12	42	42	15	30	24	8	40	23	30	9	36	26	16	11	15	10	13	12	19	6	69	9	31	19	8	8	9	23	7	10	33	110	0	42	7	20	17	18	6	28	35	26	4	18	6	10	3	6
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
35	101	25	28	23	24	43	17	8	23	18	10	40	22	11	43	13	10	19	96	27	23	15	11	30	45	14	13	61	13	21	26	59	60	35	43	17	28	32	20	9	16	53	4	9	22	73	10	30	39	48	70	26	22	16	8	25	13	29	21	10	10	2	27	26	12	32	21	17	30	26	6	14	25	6	11	9	36	172	145	83	14	143	25	11	10	17	81	36	48	18	26	5	8	37	37	18	29	29	8	33	29	29	11	33	28	13	17	20	0	13	11	8	14	71	7	44	24	16	16	10	30	10	13	39	116	9	37	13	26	16	8	12	45	33	32	11	17	2	6	1	10
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
30	86	20	31	28	20	26	9	8	14	14	20	73	17	9	57	23	14	32	93	30	31	6	24	26	37	16	9	72	23	19	29	72	57	33	57	17	21	35	12	14	29	53	15	1	39	68	36	41	28	63	69	32	21	25	7	16	15	23	15	14	9	7	28	38	11	22	17	15	23	38	8	9	24	10	9	2	44	161	162	102	29	155	19	17	14	23	92	46	40	13	26	10	12	43	30	14	29	30	14	29	25	30	11	35	23	17	8	23	9	22	22	10	9	80	18	34	32	14	11	7	30	11	6	42	133	1	42	5	27	26	14	6	34	46	27	3	28	1	13	8	6
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
21	87	8	46	24	6	23	7	2	10	12	18	43	14	7	49	14	7	26	90	38	17	8	20	21	42	17	12	58	13	16	33	63	54	30	49	5	21	28	13	7	16	45	6	9	34	73	25	39	32	52	67	28	23	17	8	15	8	12	15	13	0	15	8	31	12	21	19	14	16	24	5	6	18	15	4	0	41	144	136	82	18	139	20	13	13	20	90	33	33	4	19	5	3	30	21	19	28	30	18	41	20	28	16	36	24	19	9	32	7	5	7	9	7	81	5	30	35	15	2	6	20	11	10	36	116	7	41	3	25	12	6	8	27	43	19	1	21	12	11	12	6
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
21	66	15	29	30	14	32	8	3	11	11	12	42	10	8	48	16	10	14	94	33	23	10	23	24	36	19	11	60	13	12	30	57	62	18	51	10	22	29	17	7	25	43	11	0	29	67	17	32	32	49	67	23	23	18	4	14	12	27	10	17	4	10	24	32	16	12	15	22	18	25	5	7	23	12	8	1	34	156	149	88	21	150	27	15	10	17	78	41	37	6	23	12	5	35	31	10	28	27	9	30	19	24	8	43	27	13	14	22	10	17	11	9	12	68	10	40	22	10	4	3	24	9	10	30	101	1	38	5	16	14	11	3	32	35	30	3	15	1	8	9	12
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
22	69	7	25	19	15	20	7	4	10	7	12	43	13	4	43	10	8	17	74	35	22	8	20	14	36	9	5	56	12	11	24	59	46	21	49	4	14	22	6	6	14	42	2	0	26	53	13	25	32	39	44	20	20	22	4	5	8	15	10	15	2	1	16	22	11	17	7	8	14	22	5	0	9	3	4	0	24	130	121	72	21	117	19	11	6	9	66	40	26	5	16	2	6	26	23	8	17	12	12	27	10	18	6	24	13	13	7	13	1	6	7	12	1	63	4	21	17	12	3	1	30	10	3	25	88	0	37	1	19	3	3	0	21	37	18	1	23	2	5	0	7
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
60	94	17	55	21	41	32	29	20	13	15	44	75	21	18	65	20	18	15	124	39	47	11	38	23	61	12	7	90	19	17	55	92	66	37	85	24	26	40	10	32	39	69	31	2	59	99	23	73	41	84	80	32	36	38	30	35	30	50	28	29	11	9	42	46	10	30	15	10	35	25	11	4	23	28	19	16	41	167	181	118	38	189	20	42	14	23	107	76	48	10	53	28	34	67	51	35	42	37	10	34	45	51	14	34	25	18	28	26	24	15	16	34	10	100	16	42	22	13	8	19	39	12	16	51	172	3	56	20	48	28	7	2	36	62	28	2	29	6	8	7	9
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
17	89	16	39	26	14	21	8	2	8	8	19	52	12	13	44	5	10	16	64	37	17	8	15	20	37	9	12	52	10	13	19	57	43	27	46	4	13	34	16	9	13	39	3	6	30	66	24	28	31	46	48	22	28	14	8	7	8	23	12	10	1	7	17	28	8	18	15	16	18	24	4	7	30	9	3	0	29	106	122	67	23	106	24	12	13	15	63	32	38	2	19	2	2	24	20	19	16	23	13	28	24	18	13	30	31	10	13	25	5	9	15	7	2	65	6	33	21	10	4	5	13	12	7	26	84	5	42	5	24	2	8	6	26	28	21	2	19	6	11	8	12
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
29	88	13	33	24	13	31	10	6	13	8	25	57	21	6	52	13	14	19	94	33	27	5	20	18	40	12	8	73	13	14	30	70	65	32	51	9	23	26	19	17	23	46	12	0	41	82	18	37	22	57	78	32	34	16	4	27	11	25	11	10	4	6	23	24	11	37	9	12	19	25	5	1	25	12	4	2	30	145	152	98	22	157	20	16	10	23	84	53	29	7	24	7	4	36	34	16	27	33	6	34	32	18	10	26	20	9	10	15	3	12	21	6	12	97	10	32	36	18	8	5	27	15	7	29	121	1	29	7	27	12	11	3	27	44	23	1	24	2	9	1	4
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
30	108	15	42	30	15	28	9	6	12	9	18	54	14	9	54	14	17	17	89	35	27	5	21	22	50	14	7	59	11	11	34	71	56	31	58	10	21	22	14	10	19	36	12	6	36	84	24	36	30	51	72	25	21	22	7	22	13	38	22	13	10	11	34	28	10	26	19	18	27	34	11	8	28	9	4	1	37	155	167	86	19	141	33	11	14	9	95	43	35	11	24	8	14	39	26	19	26	19	12	46	31	24	13	45	30	14	19	24	6	12	11	14	6	70	9	40	23	13	8	7	28	6	14	30	113	3	46	7	21	22	12	6	30	44	18	6	24	6	12	10	10
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
27	86	27	35	23	19	37	18	4	19	19	17	47	15	10	43	12	18	13	82	22	25	13	16	23	53	11	13	64	15	20	39	64	59	30	48	19	23	25	19	6	17	61	8	11	25	80	20	35	35	46	59	29	18	11	12	21	17	29	20	11	11	11	32	23	10	30	16	17	25	20	7	14	29	7	10	9	43	136	141	80	21	118	26	7	11	21	79	41	44	19	25	9	4	51	46	23	37	28	12	30	23	36	5	25	31	14	11	16	5	11	14	7	14	73	10	50	36	22	18	13	29	20	10	39	98	11	46	13	25	17	9	9	35	32	26	9	17	5	10	2	9
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
34	105	25	38	29	11	35	8	6	18	18	26	53	17	12	71	18	10	32	119	38	28	11	31	40	51	33	7	77	17	17	41	72	89	29	67	21	25	33	15	18	35	58	11	4	37	98	23	49	41	68	96	39	37	25	4	31	19	48	32	27	6	10	37	33	25	31	29	21	28	31	10	10	32	26	6	3	47	220	192	116	32	191	25	24	7	18	122	58	59	13	34	15	10	38	34	13	37	30	10	41	31	39	7	41	30	17	14	24	9	16	22	9	11	91	11	45	26	16	5	7	37	13	14	40	128	3	49	5	22	15	19	10	29	57	39	0	21	5	14	9	7
23	28	44	47	54	76	83	89	130	154	158	160	175	179	194	218	219	233	248	252	256	272	275	276	280	286	303	307	316	322	337	343	347	365	368	369	389	400	405	411	414	426	431	453	464	470	486	490	494	501	508	518	545	568	582	627	670	682	716	717	718	722	733	739	750	752	767	771	786	821	823	824	826	938	1053	1081	1136	1156	1249	1250	1252	1256	1263	1274	1328	1385	1387	1508	1511	1513	1531	1537	1601	1611	1629	1631	1636	1643	1763	1773	2007	2019	2020	2021	2119	2120	2167	2239	2353	2357	2360	2553	2566	2575	2650	2714	2750	2808	2857	2974	2999	3196	3312	3745	4209	4322	5113	5280	5562	5692	7018	7360	8499	8736	8872	10864	10880	11800	12733	30084	100716	200055
14	89	21	21	28	14	22	12	8	14	7	17	40	12	3	51	17	13	20	76	25	24	7	17	17	35	14	7	68	11	11	29	51	67	29	37	6	14	31	12	12	20	49	11	0	36	72	17	39	30	58	66	27	22	20	4	31	13	29	16	8	3	4	25	29	6	19	16	18	18	28	8	7	26	10	4	3	32	133	132	76	16	145	19	17	13	15	74	39	47	9	21	11	13	25	28	13	31	23	13	33	23	18	3	26	20	16	15	15	6	8	12	8	9	78	13	27	30	19	4	4	28	9	14	17	109	3	41	4	14	14	10	2	31	29	21	1	21	2	14	1	11
